probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,base_probe_row,similarity_drop_from_clean
498,Michael Chang,57,57,Michael Chang,0.5251309,0.5251309,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,557,-0.020274698734283447
499,Michael Chang,57,57,Michael Chang,0.40126014,0.40126014,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,558,-0.008560717105865479
500,Michael Chang,57,57,Michael Chang,0.34217164,0.34217164,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,559,0.01475602388381958
501,Michael Chang,57,57,Michael Chang,0.62544715,0.62544715,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,560,0.042554497718811035
502,Michael Chang,57,57,Michael Chang,0.47681063,0.47681063,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,561,0.05177760124206543
503,Michael Chang,57,57,Michael Chang,0.3693214,0.3693214,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,562,0.02635711431503296
504,Michael Chang,57,57,Michael Chang,0.4901546,0.4901546,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,563,0.049099475145339966
505,Ricardo Lagos,71,71,Ricardo Lagos,0.6069551,0.6069551,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,564,0.017307579517364502
506,Ricardo Lagos,71,71,Ricardo Lagos,0.5512506,0.5512506,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,565,0.009496927261352539
507,Ricardo Lagos,71,71,Ricardo Lagos,0.610461,0.610461,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,566,0.02441227436065674
508,Ricardo Lagos,71,71,Ricardo Lagos,0.6773412,0.6773412,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,567,0.010371923446655273
509,Ricardo Lagos,71,71,Ricardo Lagos,0.5395007,0.5395007,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,568,0.01591634750366211
510,Ricardo Lagos,71,71,Ricardo Lagos,0.5472548,0.5472548,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,569,0.02039170265197754
511,Ricardo Lagos,71,71,Ricardo Lagos,0.4985757,0.4985757,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,570,-0.01617160439491272
512,Ricardo Lagos,71,71,Ricardo Lagos,0.6569208,0.6569208,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,571,-0.006842672824859619
513,Lindsay Davenport,50,50,Lindsay Davenport,0.66183496,0.66183496,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,572,0.04224097728729248
514,Lindsay Davenport,50,50,Lindsay Davenport,0.75392723,0.75392723,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,573,0.012933135032653809
515,Lindsay Davenport,50,50,Lindsay Davenport,0.58136785,0.58136785,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,574,0.03850078582763672
516,Lindsay Davenport,50,50,Lindsay Davenport,0.7190598,0.7190598,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,575,0.02372908592224121
517,Lindsay Davenport,50,50,Lindsay Davenport,0.7467215,0.7467215,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,576,0.04356646537780762
518,Lindsay Davenport,50,50,Lindsay Davenport,0.6206644,0.6206644,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,577,-0.0016047954559326172
519,Lindsay Davenport,50,50,Lindsay Davenport,0.586759,0.586759,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,578,0.029419362545013428
520,Lindsay Davenport,50,50,Lindsay Davenport,0.48180434,0.48180434,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,579,-0.007637351751327515
521,Heidi Klum,27,27,Heidi Klum,0.45653817,0.45653817,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,581,-0.014519721269607544
522,Heidi Klum,27,27,Heidi Klum,0.3807774,0.3807774,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,582,0.06987354159355164
523,Heidi Klum,27,27,Heidi Klum,0.39589828,0.39589828,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,583,0.09275996685028076
524,David Nalbandian,20,20,David Nalbandian,0.4959047,0.4959047,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,584,-0.03137466311454773
525,David Nalbandian,20,20,David Nalbandian,0.45271677,0.45271677,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,585,0.03285980224609375
526,David Nalbandian,20,20,David Nalbandian,0.44796264,0.44796264,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,586,0.0415228009223938
527,David Nalbandian,20,20,David Nalbandian,0.50115395,0.50115395,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,588,-0.03751856088638306
528,David Nalbandian,20,20,David Nalbandian,0.5360422,0.5360422,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,590,0.03620624542236328
529,David Nalbandian,20,20,David Nalbandian,0.5599033,0.5599033,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,591,-0.030752718448638916
530,Trent Lott,91,91,Trent Lott,0.49878663,0.49878663,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,592,0.01748335361480713
531,Trent Lott,91,91,Trent Lott,0.46579868,0.46579868,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,593,0.030290663242340088
532,Trent Lott,91,91,Trent Lott,0.44783545,0.44783545,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,594,0.04227304458618164
533,Trent Lott,91,91,Trent Lott,0.64076614,0.64076614,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,595,0.04038834571838379
534,Trent Lott,91,91,Trent Lott,0.4423117,0.4423117,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,596,0.04049199819564819
535,Trent Lott,91,91,Trent Lott,0.4771219,0.4771219,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,597,0.006797373294830322
536,Trent Lott,91,91,Trent Lott,0.6270201,0.6270201,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,599,0.024261295795440674
537,Paul Martin,64,64,Paul Martin,0.40084332,0.40084332,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,601,-0.01363709568977356
538,Paul Martin,64,64,Paul Martin,0.5472942,0.5472942,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,603,-0.027875304222106934
539,Paul Martin,64,64,Paul Martin,0.4854321,0.4854321,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,604,-0.0380169153213501
540,Paul Martin,64,64,Paul Martin,0.46917817,0.46917817,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,605,-0.009438544511795044
541,Paul Martin,64,64,Paul Martin,0.4136002,0.4136002,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,606,0.026820123195648193
542,Natalie Maines,59,59,Natalie Maines,0.32576126,0.32576126,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,607,0.03627490997314453
543,Natalie Maines,59,59,Natalie Maines,0.36913514,0.36913514,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,609,0.053753018379211426
544,Natalie Maines,59,59,Natalie Maines,0.32878834,0.32878834,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,610,-0.030668526887893677
545,John Travolta,40,40,John Travolta,0.3231455,0.3231455,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,611,0.0030681490898132324
546,John Travolta,40,40,John Travolta,0.43536645,0.43536645,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,612,0.0034539997577667236
547,John Travolta,40,40,John Travolta,0.40160277,0.40160277,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,613,-0.009952396154403687
548,John Travolta,40,40,John Travolta,0.42732698,0.42732698,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,614,0.03303614258766174
549,John Travolta,40,40,John Travolta,0.3934331,0.3934331,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,615,-0.002976059913635254
550,Roman Polanski,77,77,Roman Polanski,0.5107744,0.5107744,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,620,0.09301567077636719
551,Roman Polanski,77,77,Roman Polanski,0.35926548,0.35926548,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,621,0.041677623987197876
552,Justin Timberlake,44,44,Justin Timberlake,0.3384004,0.3384004,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,622,0.04684361815452576
553,Justin Timberlake,44,44,Justin Timberlake,0.41056138,0.41056138,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,624,-0.0014485716819763184
554,Justin Timberlake,44,44,Justin Timberlake,0.5218785,0.5218785,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,625,0.042293548583984375
555,Justin Timberlake,44,44,Justin Timberlake,0.42233455,0.42233455,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,626,-0.08321097493171692
556,Justin Timberlake,44,44,Justin Timberlake,0.46269006,0.46269006,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,627,-0.02590012550354004
557,Justin Timberlake,44,44,Justin Timberlake,0.4391982,0.4391982,True,True,True,False,False,False,adaface_ir50_wf4m,normal_mascot_sticker,628,0.00258713960647583
