probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_name,model_short_name
500,Pedro Almodovar,66,66,Pedro Almodovar,0.42266065,0.42266065,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
501,Pedro Almodovar,66,66,Pedro Almodovar,0.5433685,0.5433685,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
502,Xavier Malisse,97,97,Xavier Malisse,0.74686515,0.74686515,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
503,Xavier Malisse,97,97,Xavier Malisse,0.762417,0.762417,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
504,Xavier Malisse,97,97,Xavier Malisse,0.7421258,0.7421258,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
505,Xavier Malisse,97,97,Xavier Malisse,0.5559082,0.5559082,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
506,Albert Costa,2,2,Albert Costa,0.543448,0.543448,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
507,Albert Costa,2,2,Albert Costa,0.67946637,0.67946637,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
508,Albert Costa,2,2,Albert Costa,0.67524636,0.67524636,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
509,Albert Costa,2,2,Albert Costa,0.614314,0.614314,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
510,Albert Costa,2,2,Albert Costa,0.62327296,0.62327296,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
511,Susan Sarandon,85,85,Susan Sarandon,0.5715723,0.5715723,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
512,Susan Sarandon,85,85,Susan Sarandon,0.26931798,0.26931798,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
513,Susan Sarandon,85,85,Susan Sarandon,0.31657994,0.31657994,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
514,Susan Sarandon,85,85,Susan Sarandon,0.30722505,0.30722505,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
515,Susan Sarandon,85,85,Susan Sarandon,0.3794372,0.3794372,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
516,Bob Graham,7,7,Bob Graham,0.44645137,0.44645137,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
517,Bob Graham,7,7,Bob Graham,0.50189596,0.50189596,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
518,Bob Graham,7,7,Bob Graham,0.5456557,0.5456557,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
519,Bob Graham,7,7,Bob Graham,0.67451406,0.67451406,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
520,Bob Graham,7,7,Bob Graham,0.47439784,0.47439784,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
521,Nestor Kirchner,60,60,Nestor Kirchner,0.5033298,0.5033298,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
522,Nestor Kirchner,60,60,Nestor Kirchner,0.52214044,0.52214044,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
523,Nestor Kirchner,60,60,Nestor Kirchner,0.5256685,0.5256685,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
524,Nestor Kirchner,60,60,Nestor Kirchner,0.47147325,0.47147325,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
525,Nestor Kirchner,60,60,Nestor Kirchner,0.52128184,0.52128184,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
526,Nestor Kirchner,60,60,Nestor Kirchner,0.44571292,0.44571292,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
527,Nestor Kirchner,60,60,Nestor Kirchner,0.38323027,0.38323027,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
528,Nestor Kirchner,60,60,Nestor Kirchner,0.5581763,0.5581763,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
529,Victoria Clarke,93,55,Martha Stewart,0.26879734,0.25273848,False,True,False,False,True,True,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
530,Victoria Clarke,93,93,Victoria Clarke,0.36407864,0.36407864,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
531,Victoria Clarke,93,62,Norah Jones,0.17728482,0.17636761,False,True,False,False,True,True,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
532,Victoria Clarke,93,93,Victoria Clarke,0.19259648,0.19259648,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
533,Chanda Rubin,14,14,Chanda Rubin,0.53447795,0.53447795,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
534,Chanda Rubin,14,14,Chanda Rubin,0.55768114,0.55768114,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
535,Chanda Rubin,14,14,Chanda Rubin,0.2600597,0.2600597,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
536,Chanda Rubin,14,14,Chanda Rubin,0.5595077,0.5595077,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
537,Sourav Ganguly,83,83,Sourav Ganguly,0.25144276,0.25144276,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
538,Sourav Ganguly,83,83,Sourav Ganguly,0.40839016,0.40839016,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
539,Sourav Ganguly,83,83,Sourav Ganguly,0.3698624,0.3698624,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
540,Sourav Ganguly,83,83,Sourav Ganguly,0.32066578,0.32066578,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
541,Jason Kidd,32,32,Jason Kidd,0.46426016,0.46426016,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
542,Jason Kidd,32,32,Jason Kidd,0.43771335,0.43771335,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
543,Jason Kidd,32,32,Jason Kidd,0.50628525,0.50628525,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
544,Jason Kidd,32,32,Jason Kidd,0.2571388,0.2571388,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
545,Jason Kidd,32,32,Jason Kidd,0.40811855,0.40811855,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
546,Jason Kidd,32,32,Jason Kidd,0.39951208,0.39951208,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
547,Jason Kidd,32,32,Jason Kidd,0.2517644,0.2517644,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
548,Jason Kidd,32,32,Jason Kidd,0.46078163,0.46078163,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
549,Jiang Zemin,36,36,Jiang Zemin,0.7600789,0.7600789,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
550,Jiang Zemin,36,36,Jiang Zemin,0.464356,0.464356,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
551,Jiang Zemin,36,36,Jiang Zemin,0.5631887,0.5631887,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
552,Jiang Zemin,36,36,Jiang Zemin,0.45658553,0.45658553,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
553,Jiang Zemin,36,36,Jiang Zemin,0.699188,0.699188,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
554,Jiang Zemin,36,36,Jiang Zemin,0.57291687,0.57291687,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
555,Jiang Zemin,36,36,Jiang Zemin,0.57883966,0.57883966,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
556,Jiang Zemin,36,36,Jiang Zemin,0.7243315,0.7243315,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
557,Michael Chang,57,57,Michael Chang,0.51005745,0.51005745,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
558,Michael Chang,57,57,Michael Chang,0.43343312,0.43343312,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
559,Michael Chang,57,57,Michael Chang,0.47318327,0.47318327,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
560,Michael Chang,57,57,Michael Chang,0.7416011,0.7416011,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
561,Michael Chang,57,57,Michael Chang,0.5240591,0.5240591,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
562,Michael Chang,57,57,Michael Chang,0.41763842,0.41763842,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
563,Michael Chang,57,57,Michael Chang,0.540382,0.540382,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
564,Ricardo Lagos,71,71,Ricardo Lagos,0.6373279,0.6373279,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
565,Ricardo Lagos,71,71,Ricardo Lagos,0.54497725,0.54497725,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
566,Ricardo Lagos,71,71,Ricardo Lagos,0.68422294,0.68422294,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
567,Ricardo Lagos,71,71,Ricardo Lagos,0.70963967,0.70963967,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
568,Ricardo Lagos,71,71,Ricardo Lagos,0.61771184,0.61771184,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
569,Ricardo Lagos,71,71,Ricardo Lagos,0.57928205,0.57928205,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
570,Ricardo Lagos,71,71,Ricardo Lagos,0.60976785,0.60976785,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
571,Ricardo Lagos,71,71,Ricardo Lagos,0.712668,0.712668,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
572,Lindsay Davenport,50,50,Lindsay Davenport,0.6119878,0.6119878,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
573,Lindsay Davenport,50,50,Lindsay Davenport,0.7461575,0.7461575,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
574,Lindsay Davenport,50,50,Lindsay Davenport,0.635375,0.635375,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
575,Lindsay Davenport,50,50,Lindsay Davenport,0.71578634,0.71578634,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
576,Lindsay Davenport,50,50,Lindsay Davenport,0.75709045,0.75709045,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
577,Lindsay Davenport,50,50,Lindsay Davenport,0.55913305,0.55913305,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
578,Lindsay Davenport,50,50,Lindsay Davenport,0.57552874,0.57552874,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
579,Lindsay Davenport,50,50,Lindsay Davenport,0.397081,0.397081,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
580,Heidi Klum,27,27,Heidi Klum,0.3753461,0.3753461,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
581,Heidi Klum,27,27,Heidi Klum,0.57053983,0.57053983,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
582,Heidi Klum,27,27,Heidi Klum,0.52049094,0.52049094,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
583,Heidi Klum,27,27,Heidi Klum,0.49577293,0.49577293,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
584,David Nalbandian,20,20,David Nalbandian,0.44492286,0.44492286,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
585,David Nalbandian,20,20,David Nalbandian,0.5102614,0.5102614,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
586,David Nalbandian,20,20,David Nalbandian,0.41539764,0.41539764,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
587,David Nalbandian,20,20,David Nalbandian,0.21024506,0.21024506,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
588,David Nalbandian,20,20,David Nalbandian,0.5090601,0.5090601,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
589,David Nalbandian,20,20,David Nalbandian,0.40503746,0.40503746,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
590,David Nalbandian,20,20,David Nalbandian,0.44890833,0.44890833,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
591,David Nalbandian,20,20,David Nalbandian,0.57331514,0.57331514,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
592,Trent Lott,91,91,Trent Lott,0.5916358,0.5916358,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
593,Trent Lott,91,91,Trent Lott,0.4758985,0.4758985,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
594,Trent Lott,91,91,Trent Lott,0.6837896,0.6837896,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
595,Trent Lott,91,91,Trent Lott,0.49792174,0.49792174,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
596,Trent Lott,91,91,Trent Lott,0.3885458,0.3885458,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
597,Trent Lott,91,91,Trent Lott,0.5289375,0.5289375,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
598,Trent Lott,91,91,Trent Lott,0.34493726,0.34493726,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
599,Trent Lott,91,91,Trent Lott,0.53355837,0.53355837,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
600,Paul Martin,64,64,Paul Martin,0.3544197,0.3544197,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
601,Paul Martin,64,64,Paul Martin,0.32163143,0.32163143,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
602,Paul Martin,64,64,Paul Martin,0.32869482,0.32869482,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
603,Paul Martin,64,64,Paul Martin,0.50503796,0.50503796,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
604,Paul Martin,64,64,Paul Martin,0.41135013,0.41135013,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
605,Paul Martin,64,64,Paul Martin,0.44936144,0.44936144,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
606,Paul Martin,64,64,Paul Martin,0.4204138,0.4204138,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
607,Natalie Maines,59,59,Natalie Maines,0.36235458,0.36235458,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
608,Natalie Maines,59,59,Natalie Maines,0.34975725,0.34975725,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
609,Natalie Maines,59,59,Natalie Maines,0.48937026,0.48937026,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
610,Natalie Maines,59,59,Natalie Maines,0.41151842,0.41151842,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
611,John Travolta,40,40,John Travolta,0.30207562,0.30207562,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
612,John Travolta,40,40,John Travolta,0.5524698,0.5524698,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
613,John Travolta,40,40,John Travolta,0.4945857,0.4945857,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
614,John Travolta,40,40,John Travolta,0.4702034,0.4702034,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
615,John Travolta,40,40,John Travolta,0.32445204,0.32445204,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
616,John Travolta,40,40,John Travolta,0.30281597,0.30281597,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
617,Roman Polanski,77,77,Roman Polanski,0.3317635,0.3317635,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
618,Roman Polanski,77,93,Victoria Clarke,0.18973926,0.03987699,False,True,False,False,True,True,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
619,Roman Polanski,77,77,Roman Polanski,0.42936027,0.42936027,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
620,Roman Polanski,77,77,Roman Polanski,0.6474704,0.6474704,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
621,Roman Polanski,77,77,Roman Polanski,0.48901674,0.48901674,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
622,Justin Timberlake,44,44,Justin Timberlake,0.45568416,0.45568416,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
623,Justin Timberlake,44,83,Sourav Ganguly,0.17172943,0.16352724,False,True,False,False,True,True,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
624,Justin Timberlake,44,44,Justin Timberlake,0.42110744,0.42110744,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
625,Justin Timberlake,44,44,Justin Timberlake,0.57977146,0.57977146,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
626,Justin Timberlake,44,44,Justin Timberlake,0.45995387,0.45995387,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
627,Justin Timberlake,44,44,Justin Timberlake,0.3766688,0.3766688,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
628,Justin Timberlake,44,44,Justin Timberlake,0.48356563,0.48356563,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
